time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration
4501,0,0.170483,1.313291,0.5201756,0.008587914,0,0.3620772,1.260895,0.2482288,3.036254E-05,0.3018138
4514,0,0.1704817,1.313454,0.5202545,0.01308729,0,0.362077,1.260895,0.2482287,1.777352E-05,0.2249688
4529,0,0.1704636,1.313614,0.5203162,0.01232219,0,0.3620773,1.260895,0.2482287,2.720265E-05,-0.03825519
4542,0,0.1704289,1.313722,0.5203353,0.008312619,0,0.3620771,1.260895,0.2482288,3.01683E-05,-0.2004783
4557,0,0.1703849,1.313806,0.520332,0.006872186,0,0.3620771,1.260895,0.2482287,1.058607E-05,-0.07202169
4570,0,0.1703126,1.313915,0.5203098,0.009379626,0,0.3620774,1.260895,0.2482289,3.135103E-05,0.125372
4584,0,0.1702525,1.313985,0.5202683,0.007362989,0,0.3620772,1.260895,0.2482288,1.803534E-05,-0.1008319
4598,0,0.1702189,1.314035,0.5202366,0.004833223,0,0.3620776,1.260895,0.248229,2.864662E-05,-0.1264883
4612,0,0.1701914,1.314101,0.5202069,0.005547406,0,0.3620777,1.260895,0.248229,1.536404E-05,0.03570914
4626,0,0.1701764,1.314171,0.5201834,0.005404397,0,0.3620773,1.260895,0.2482288,3.527534E-05,-0.007150462
4640,0,0.1701797,1.314241,0.520169,0.004967621,0,0.3620771,1.260895,0.2482288,1.915797E-05,-0.02183879
4656,0,0.1701921,1.31429,0.5201698,0.003426795,0,0.3620773,1.260895,0.2482287,8.934416E-06,-0.07704128
4668,0,0.1702079,1.314327,0.5201753,0.003164793,0,0.3620769,1.260895,0.2482287,3.170356E-05,-0.01310012
4682,0,0.1702466,1.31436,0.5201853,0.003674403,0,0.3620771,1.260895,0.2482287,2.385507E-05,0.02548052
4696,0,0.1702974,1.314387,0.5202185,0.004886703,0,0.3620773,1.260895,0.2482288,1.473272E-05,0.06061499
4710,0,0.1703482,1.314404,0.52026,0.005008507,0,0.3620771,1.260895,0.2482288,1.412275E-05,0.006090198
