time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration
2051,0,0.03264914,1.721354,0.6253842,0.2246257,0,0.07917736,1.653418,0.8067021,0.07278381,-0.6528333
2066,0,0.03479404,1.723761,0.6242679,0.2416343,0,0.07998945,1.653655,0.8068204,0.06050309,0.8504279
2079,0,0.0371395,1.727128,0.623228,0.3068079,0,0.08031766,1.653804,0.8069513,0.02780195,3.258684
2093,0,0.04068597,1.731838,0.6226374,0.4309958,0,0.08045266,1.654126,0.8070993,0.02753354,6.209393
2107,0,0.04400672,1.737347,0.6223361,0.4559312,0,0.08063933,1.65488,0.8073791,0.05848147,1.246768
2121,0,0.04631638,1.743404,0.6218271,0.4587229,0,0.08073119,1.656014,0.8077908,0.08537347,0.1395896
2135,0,0.04844293,1.749995,0.6213273,0.5000451,0,0.08055589,1.656999,0.8083043,0.08095673,2.066109
2149,0,0.05039731,1.756735,0.6209161,0.5128555,0,0.07982894,1.65799,0.8090162,0.1036374,0.6405175
2163,0,0.05228068,1.762835,0.6203126,0.4604526,0,0.07910827,1.658911,0.8096938,0.09705095,-2.620146
2177,0,0.05502309,1.768152,0.6192273,0.440114,0,0.07848566,1.659788,0.8102989,0.08931428,-1.01693
2191,0,0.05800466,1.772298,0.6175838,0.3833137,0,0.07823607,1.660609,0.8107143,0.06814712,-2.840014
2205,0,0.06064934,1.776284,0.6155976,0.3635198,0,0.07814832,1.661277,0.8110129,0.05171227,-0.9896919
2219,0,0.06333773,1.780167,0.6135126,0.3609605,0,0.07797085,1.661869,0.8112785,0.04703184,-0.1279697
2233,0,0.06695577,1.784592,0.6121606,0.4157361,0,0.0777113,1.662456,0.8115074,0.04820205,2.738781
2247,0,0.0709037,1.788971,0.6110355,0.4324322,0,0.07729748,1.662966,0.811814,0.05222262,0.8348048
2262,0,0.0744151,1.79243,0.6095724,0.3646178,0,0.07691418,1.66344,0.8122135,0.05168031,-3.390718
2276,0,0.07787782,1.793793,0.6071514,0.3155023,0,0.07646272,1.663854,0.812678,0.05466437,-2.455778
2289,0,0.0809383,1.794515,0.6038708,0.3208868,0,0.07622317,1.664317,0.8131223,0.04836866,0.2692267
2304,0,0.08314074,1.795371,0.600131,0.3186682,0,0.07635728,1.664714,0.8134811,0.03973702,-0.1109272
