time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration
8761,0,-0.2079419,1.770182,0.5622535,0.4953187,0,-0.122793,1.61517,0.9019629,0.02320289,0.4487097
8776,0,-0.2143637,1.770085,0.5616323,0.4577767,0,-0.1225277,1.615149,0.9017582,0.02381704,-1.877096
8790,0,-0.2201007,1.770086,0.5612002,0.4216258,0,-0.1223028,1.615134,0.9015715,0.02145148,-1.807548
8803,0,-0.2254678,1.770172,0.5607297,0.3815559,0,-0.1220277,1.615061,0.9013074,0.02749199,-2.003492
8818,0,-0.230884,1.770385,0.5602591,0.390586,0,-0.1216036,1.614928,0.9007822,0.04939329,0.4515022
8832,0,-0.2364676,1.770539,0.5597472,0.4025047,0,-0.1211084,1.614706,0.9002331,0.05540327,0.5959392
8845,0,-0.2421027,1.770648,0.5591849,0.4069773,0,-0.1206362,1.61449,0.899874,0.04535511,0.2236292
8859,0,-0.2476459,1.77084,0.5587041,0.3967482,0,-0.120272,1.614349,0.8997587,0.02902608,-0.511457
8873,0,-0.2528101,1.771333,0.5584171,0.3741806,0,-0.1200208,1.614149,0.8998224,0.0235672,-1.128379
8887,0,-0.2577304,1.772054,0.5582153,0.3582811,0,-0.1198742,1.613948,0.8998099,0.01796146,-0.794974
8901,0,-0.2625265,1.772873,0.5580003,0.3539971,0,-0.1197251,1.613693,0.8996939,0.02305849,-0.2142012
8915,0,-0.2671668,1.773635,0.5577527,0.3345995,0,-0.1195488,1.613392,0.899489,0.02873183,-0.9698808
8929,0,-0.271546,1.774178,0.5573347,0.3155942,0,-0.1193718,1.613113,0.899285,0.02764642,-0.9502664
8943,0,-0.2759399,1.774573,0.5569577,0.3212634,0,-0.1192047,1.612896,0.8991517,0.02209372,0.2834633
8957,0,-0.2799876,1.775079,0.5566046,0.2986311,0,-0.1190515,1.612631,0.8991075,0.02254974,-1.131615
8971,0,-0.283706,1.775613,0.5561793,0.2624581,0,-0.1189858,1.612485,0.8991702,0.01197403,-1.808649
8984,0,-0.2873023,1.776241,0.5558152,0.2738348,0,-0.1189785,1.612498,0.8992662,0.007247905,0.5688325
8999,0,-0.2909959,1.77712,0.5557119,0.2661892,0,-0.1189768,1.612581,0.899334,0.007518366,-0.3822774
9013,0,-0.2947767,1.778018,0.5555801,0.2785121,0,-0.1189162,1.612606,0.8993739,0.005506527,0.6161436
9026,0,-0.2985686,1.778945,0.5554842,0.2795069,0,-0.1188278,1.612674,0.8994752,0.01078634,0.04974008
9040,0,-0.3022754,1.779691,0.5554698,0.2710826,0,-0.1187757,1.612753,0.899603,0.01139288,-0.4212171
9054,0,-0.3057159,1.780233,0.555414,0.2531424,0,-0.1187384,1.612818,0.899716,0.009838846,-0.8970082
9068,0,-0.308353,1.780575,0.5554073,0.1930331,0,-0.1187002,1.612906,0.8998882,0.01430705,-3.005464
9082,0,-0.3109612,1.781079,0.5554494,0.1882586,0,-0.118678,1.613057,0.9001443,0.02115698,-0.2387278
9097,0,-0.3138571,1.781689,0.5555561,0.2104877,0,-0.1186488,1.613225,0.9004079,0.02229964,1.111455
9110,0,-0.3167589,1.782206,0.5557206,0.2148211,0,-0.1185862,1.613414,0.9007772,0.03053701,0.2166703
9124,0,-0.3192263,1.782649,0.5556856,0.1797729,0,-0.1184518,1.613599,0.9012851,0.0399494,-1.752412
9137,0,-0.3218182,1.783115,0.5556457,0.1873241,0,-0.1183001,1.613665,0.9016451,0.0281732,0.3775597
9151,0,-0.3242449,1.783483,0.5556706,0.1801407,0,-0.1181574,1.61362,0.9018356,0.0177764,-0.3591694
9166,0,-0.3264051,1.783793,0.5558274,0.1533681,0,-0.1180741,1.613553,0.9018238,0.007534539,-1.338627
9180,0,-0.3280675,1.7841,0.5560381,0.1210808,0,-0.1178381,1.613512,0.9020522,0.02353192,-1.614367
9193,0,-0.3299707,1.784444,0.5562907,0.1438038,0,-0.1176051,1.613486,0.9022551,0.02285012,1.13615
9206,0,-0.3316973,1.7847,0.5564227,0.128302,0,-0.1173611,1.613468,0.9024519,0.02301938,-0.7750921
9221,0,-0.3331871,1.784819,0.5565472,0.1055223,0,-0.117072,1.613475,0.9026825,0.0260224,-1.138982
9235,0,-0.3343383,1.784963,0.5566865,0.08519619,0,-0.1166356,1.613527,0.9029981,0.0394556,-1.016307
9249,0,-0.3353726,1.785088,0.5568391,0.07495942,0,-0.1162387,1.613581,0.9032441,0.033467,-0.5118385
9263,0,-0.336315,1.785119,0.5570384,0.06991092,0,-0.1158599,1.613597,0.9034107,0.03003828,-0.2524249
9277,0,-0.3370312,1.785156,0.5572675,0.05381739,0,-0.1154889,1.613581,0.9035162,0.02759662,-0.8046765
9291,0,-0.3371956,1.7851,0.5573606,0.01397686,0,-0.1149931,1.613532,0.9036182,0.03606585,-1.992026
9304,0,-0.3370754,1.784946,0.5573494,0.01436801,0,-0.1144035,1.613467,0.9036799,0.04376146,0.01955726
9319,0,-0.3371463,1.784824,0.5574597,0.01243017,0,-0.1138537,1.613402,0.9036975,0.03842391,-0.09689182
9333,0,-0.3374021,1.784786,0.5576586,0.02402551,0,-0.1133528,1.613316,0.9037354,0.03754789,0.5797669
9347,0,-0.337364,1.784759,0.5577368,0.006504683,0,-0.1129622,1.613257,0.9038117,0.02861341,-0.8760414
9360,0,-0.3373852,1.784705,0.5578218,0.00738457,0,-0.1125972,1.613257,0.9039173,0.02733304,0.04399435
9375,0,-0.3376813,1.78464,0.5579582,0.02382798,0,-0.1122431,1.613241,0.9040558,0.02727978,0.8221704
9388,0,-0.3380326,1.784656,0.5581849,0.03026148,0,-0.1119482,1.613232,0.9041747,0.02300608,0.3216753
9402,0,-0.3383508,1.784759,0.558546,0.03508256,0,-0.1115446,1.613247,0.9043367,0.03101918,0.2410537
9417,0,-0.3384779,1.78483,0.5588605,0.02498268,0,-0.1111068,1.613276,0.904531,0.03457718,-0.5049937
9430,0,-0.3384301,1.784839,0.5590317,0.01276439,0,-0.1107767,1.613297,0.9046844,0.02616355,-0.6109147
9444,0,-0.3383545,1.784906,0.5592225,0.015114,0,-0.1104336,1.613308,0.9048747,0.02749133,0.1174806
9458,0,-0.3382732,1.784958,0.5592265,0.007102768,0,-0.1100679,1.613296,0.9050994,0.03163318,-0.4005616
9472,0,-0.3382678,1.785066,0.5594296,0.01637244,0,-0.1097808,1.61328,0.9052907,0.02452792,0.4634834
9485,0,-0.3383255,1.785296,0.5597798,0.0309213,0,-0.1094793,1.613253,0.9054981,0.02686257,0.7274432
9500,0,-0.3384639,1.785773,0.5603496,0.05414099,0,-0.1090922,1.613213,0.9057786,0.03435254,1.160985
9514,0,-0.3385241,1.78642,0.560976,0.06367415,0,-0.1088143,1.613197,0.9060274,0.02633908,0.476658
9528,0,-0.3384464,1.786767,0.5612268,0.03135175,0,-0.1086212,1.613191,0.9062079,0.01902058,-1.61612
9541,0,-0.3384524,1.787276,0.5615842,0.04500024,0,-0.1083248,1.613193,0.9064876,0.02951549,0.6824246
9556,0,-0.3383742,1.787973,0.5620919,0.06222025,0,-0.1080747,1.613211,0.9067131,0.0242407,0.8610003
9570,0,-0.3382086,1.788379,0.5623748,0.03712635,0,-0.1078102,1.613248,0.9069477,0.02528082,-1.254695
9583,0,-0.337996,1.78898,0.5628444,0.05639508,0,-0.1074832,1.613325,0.9072375,0.03159726,0.9634368
